GaitCyclePercent,R_Hip Flexion/Extension,L_Hip Flexion/Extension,R_Hip Add/Abduction,L_Hip Add/Abduction,R_Hip Int/External Rotation,L_Hip Int/External Rotation,R_Knee Flx/Extension,L_Knee Flx/Extension,R_Knee Add/Abduction,L_Knee Add/Abduction,R_Knee Int/External Rotation,L_Knee Int/External Rotation,R_Ankle Dorsi/Plantarflexion,L_Ankle Dorsi/Plantarflexion,R_Ankle Inv/Eversion,L_Ankle Inv/Eversion,R_Ankle Add/Abduction,L_Ankle Add/Abduction,R_Foot Angle,L_Foot Angle,R_Shank Angle,L_Shank Angle,R_Thigh Angle,L_Thigh Angle
35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.691733903165361,5.175757904071199,1.1602459338568385,2.307243522063037,0.903124279195422,4.0305650170904,3.371298305271359,4.1658841910541105,-3.8219794002564074,-6.806934062115382,-1.8943656414147583,0.7160971455078636,0.0011754895149744498,-0.276221142466049,-3.3847943579715127,-4.576838012925498,0.2565933903385721,0.13787054122066691
36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4137670196029064,4.943400354145296,1.162350238743647,2.2795990214185795,0.6678405417399251,3.813174130866932,3.8635320814250957,4.658364645557178,-3.731933399741887,-6.783982753900486,-1.7283822091866432,0.8711677988313785,-0.1391729248538918,-0.41490207070620655,-4.019972118802056,-5.208874766983686,-0.6308074621399206,-0.6910579592010703
37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1575974221965737,4.734034833904034,1.150559861488222,2.25463177269115,0.42111209651087517,3.607284405292388,4.357524468595098,5.155580483610827,-3.6346788618553476,-6.755541577548075,-1.5647242203759537,1.0187430069252912,-0.2937316632406217,-0.5684837229023807,-4.671326859385311,-5.858650077395082,-1.5182893646925846,-1.5161402178062673
38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9350441442394946,4.557252070356648,1.1264051023349797,2.225724500746636,0.16578676834399372,3.421516865279369,4.856149371067374,5.660817711634644,-3.5261622076667907,-6.718804564173007,-1.402517768023424,1.159123726355311,-0.4700809534500004,-0.7386729797887193,-5.344803662456487,-6.5332758201511245,-2.398917890168655,-2.3334694338928723
39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7591678959758315,4.420989354526812,1.0963011909168145,2.1939197881327464,-0.09365611498388098,3.2546716870106436,5.357576598605278,6.173731179651168,-3.405446280946703,-6.67314135522538,-1.2388833301370454,1.2992109127560318,-0.6746801911814989,-0.930654221022566,-6.05054071848422,-7.236371222277096,-3.2593055126415185,-3.1439723615664765
40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6478076382791067,4.335053319923393,1.0678129942131573,2.1601961488684704,-0.33746899777595424,3.104151115489317,5.863804299184425,6.693146764801602,-3.2699793279858005,-6.615690963104812,-1.0742519615414599,1.4457835872498968,-0.912444668786416,-1.1502846603069137,-6.795955484305878,-7.972703926410657,-4.098385268695003,-3.9409265862457796
41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6113434653133707,4.308311693660754,1.0437834169249296,2.123019464104056,-0.5441356666928417,2.9779185598294005,6.36949417957294,7.2129121286140325,-3.1196216301114497,-6.543095536872698,-0.9127201426262623,1.5969357331741298,-1.193549388232705,-1.4062227312799012,-7.583927774686289,-8.744886197031109,-4.908539904372269,-4.713890658355859
42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6623453054986177,4.350725638627728,1.0222230929622218,2.0793613609392527,-0.6967041383545027,2.8856526510631544,6.869322824694582,7.72783248993108,-2.947933574289618,-6.451134384122713,-0.7589163117580845,1.7505780188219076,-1.5285042712191153,-1.7068180861409779,-8.420247224376741,-9.5593471953594,-5.681050113440014,-5.464869408541031
43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8142191336455764,4.4684949464465795,1.002289050327618,2.026810206404912,-0.7804511375999772,2.837760886877406,7.353445597727001,8.22899906740626,-2.7509442404360596,-6.3307489933039935,-0.6160480844642369,1.903397265311456,-1.931054203727802,-2.0644300500899067,-9.30523662985596,-10.418588762382583,-6.409179602481951,-6.187438728528508
44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0770120581245157,4.6723476058823685,0.9830855236197513,1.9649433810220245,-0.7885390801939643,2.844025335414046,7.811610430675735,8.708878941273802,-2.5198654204354662,-6.176117938178428,-0.485043111732742,2.0482651803017196,-2.414146480442054,-2.492428385760629,-10.251733749988302,-11.327594841431242,-7.089946656388666,-6.880916693997858
45.0,0.0,0.0,0.0,0.0,0.0,0.0,3.461887954315236,4.974305142663981,0.9628087013342176,1.9002190614220948,-0.7267931421963124,2.9036145922466754,8.233272042695694,9.152944553229593,-2.244350265430369,-5.987098755265955,-0.36471246222384374,2.1807001245836504,-2.9973687839959386,-3.0085335919506364,-11.263584320627617,-12.293265477200475,-7.716711732129427,-7.531905048584599
46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.971502366268555,5.389458718564204,0.9459122788985236,1.838224390913724,-0.6061777868933633,3.002888593037048,8.606346533839012,9.548603169322998,-1.9171586988727445,-5.764075275360392,-0.25791572358345705,2.298093182981998,-3.6955415175045303,-3.6302497716837037,-12.339756829957794,-13.31442142476181,-8.29084523203294,-8.13227667713085
